Time (sec), Commanded Roll (deg), Reported Roll (deg), Commanded Altitude MSL (m), Reported Altitude MSL (m), Latitude (deg), Longitude (deg)
599.376,0.0,0.0,0.0,0.0,0.0,0.0
599.402,0.0,0.0,0.0,0.0,0.0,0.0
599.427,0.0,0.0,0.0,0.0,0.0,0.0
599.456,0.0,0.0,0.0,0.0,0.0,0.0
599.486,0.0,0.0,0.0,0.0,0.0,0.0
599.516,0.0,0.0,0.0,0.0,0.0,0.0
599.541,0.0,0.0,0.0,0.0,0.0,0.0
599.571,0.0,0.0,0.0,0.0,0.0,0.0
599.599,0.0,0.0,0.0,0.0,0.0,0.0
599.626,0.0,0.0,0.0,0.0,0.0,0.0
599.656,0.0,0.0,0.0,0.0,0.0,0.0
599.681,0.0,0.0,0.0,0.0,0.0,0.0
599.706,0.0,0.0,0.0,0.0,0.0,0.0
599.736,0.0,0.0,0.0,0.0,0.0,0.0
599.761,0.0,0.0,0.0,0.0,0.0,0.0
599.789,0.0,0.0,0.0,0.0,0.0,0.0
599.815,0.0,0.0,0.0,0.0,0.0,0.0
599.845,0.0,0.0,0.0,0.0,0.0,0.0
599.871,0.0,0.0,0.0,0.0,0.0,0.0
599.9,0.0,0.0,0.0,0.0,0.0,0.0
599.93,0.0,0.0,0.0,0.0,0.0,0.0
599.96,0.0,0.0,0.0,0.0,0.0,0.0
599.989,0.0,0.0,0.0,0.0,0.0,0.0
600.016,0.0,0.0,0.0,0.0,0.0,0.0
600.041,0.0,0.0,0.0,0.0,0.0,0.0
600.07,0.0,0.0,0.0,0.0,0.0,0.0
600.099,0.0,0.0,0.0,0.0,0.0,0.0
600.125,0.0,0.0,0.0,0.0,0.0,0.0
600.155,0.0,0.0,0.0,0.0,0.0,0.0
600.185,0.0,0.0,0.0,0.0,0.0,0.0
600.21,0.0,0.0,0.0,0.0,0.0,0.0
600.239,0.0,0.0,0.0,0.0,0.0,0.0
600.269,0.0,0.0,0.0,0.0,0.0,0.0
600.295,0.0,0.0,0.0,0.0,0.0,0.0
600.323,0.0,0.0,0.0,0.0,0.0,0.0
600.351,0.0,0.0,0.0,0.0,0.0,0.0
600.377,0.0,0.0,0.0,0.0,0.0,0.0
600.406,0.0,0.0,0.0,0.0,0.0,0.0
600.432,0.0,0.0,0.0,0.0,0.0,0.0
600.457,0.0,0.0,0.0,0.0,0.0,0.0
600.487,0.0,0.0,0.0,0.0,0.0,0.0
600.516,0.0,0.0,0.0,0.0,0.0,0.0
600.541,0.0,0.0,0.0,0.0,0.0,0.0
600.571,0.0,0.0,0.0,0.0,0.0,0.0
600.6,0.0,0.0,0.0,0.0,0.0,0.0
600.631,0.0,0.0,0.0,0.0,0.0,0.0
600.658,0.0,0.0,0.0,0.0,0.0,0.0
600.685,0.0,0.0,0.0,0.0,0.0,0.0
600.71,0.0,0.0,0.0,0.0,0.0,0.0
600.739,0.0,0.0,0.0,0.0,0.0,0.0
600.768,0.0,0.0,0.0,0.0,0.0,0.0
600.793,0.0,0.0,0.0,0.0,0.0,0.0
600.82,0.0,0.0,0.0,0.0,0.0,0.0
600.845,0.0,0.0,0.0,0.0,0.0,0.0
600.871,0.0,0.0,0.0,0.0,0.0,0.0
600.901,0.0,0.0,0.0,0.0,0.0,0.0
600.926,0.0,0.0,0.0,0.0,0.0,0.0
600.952,0.0,0.0,0.0,0.0,0.0,0.0
600.981,0.0,0.0,0.0,0.0,0.0,0.0
601.009,0.0,0.0,0.0,0.0,0.0,0.0
601.038,0.0,0.0,0.0,0.0,0.0,0.0
601.068,0.0,0.0,0.0,0.0,0.0,0.0
601.094,0.0,0.0,0.0,0.0,0.0,0.0
601.12,0.0,0.0,0.0,0.0,0.0,0.0
601.145,0.0,0.0,0.0,0.0,0.0,0.0
601.17,0.0,0.0,0.0,0.0,0.0,0.0
601.199,0.0,0.0,0.0,0.0,0.0,0.0
601.227,0.0,0.0,0.0,0.0,0.0,0.0
601.252,0.0,0.0,0.0,0.0,0.0,0.0
601.277,0.0,0.0,0.0,0.0,0.0,0.0
601.306,0.0,0.0,0.0,0.0,0.0,0.0
601.332,0.0,0.0,0.0,0.0,0.0,0.0
601.358,0.0,0.0,0.0,0.0,0.0,0.0
601.388,0.0,0.0,0.0,0.0,0.0,0.0
601.415,0.0,0.0,0.0,0.0,0.0,0.0
601.445,0.0,0.0,0.0,0.0,0.0,0.0
601.471,0.0,0.0,0.0,0.0,0.0,0.0
601.501,0.0,0.0,0.0,0.0,0.0,0.0
601.531,0.0,0.0,0.0,0.0,0.0,0.0
601.56,0.0,0.0,0.0,0.0,0.0,0.0
601.589,0.0,0.0,0.0,0.0,0.0,0.0
601.616,0.0,0.0,0.0,0.0,0.0,0.0
601.641,0.0,0.0,0.0,0.0,0.0,0.0
601.671,0.0,0.0,0.0,0.0,0.0,0.0
601.701,0.0,0.0,0.0,0.0,0.0,0.0
601.727,0.0,0.0,0.0,0.0,0.0,0.0
601.753,0.0,0.0,0.0,0.0,0.0,0.0
601.781,0.0,0.0,0.0,0.0,0.0,0.0
601.811,0.0,0.0,0.0,0.0,0.0,0.0
601.841,0.0,0.0,0.0,0.0,0.0,0.0
601.87,0.0,0.0,0.0,0.0,0.0,0.0
601.9,0.0,0.0,0.0,0.0,0.0,0.0
601.929,0.0,0.0,0.0,0.0,0.0,0.0
601.957,0.0,0.0,0.0,0.0,0.0,0.0
601.987,0.0,0.0,0.0,0.0,0.0,0.0
602.016,0.0,0.0,0.0,0.0,0.0,0.0
602.041,0.0,0.0,0.0,0.0,0.0,0.0
602.071,0.0,0.0,0.0,0.0,0.0,0.0
602.101,0.0,0.0,0.0,0.0,0.0,0.0
602.127,0.0,0.0,0.0,0.0,0.0,0.0
602.152,0.0,0.0,0.0,0.0,0.0,0.0
602.177,0.0,0.0,0.0,0.0,0.0,0.0
602.206,0.0,0.0,0.0,0.0,0.0,0.0
602.232,0.0,0.0,0.0,0.0,0.0,0.0
602.257,0.0,0.0,0.0,0.0,0.0,0.0
602.287,0.0,0.0,0.0,0.0,0.0,0.0
602.316,0.0,0.0,0.0,0.0,0.0,0.0
602.346,0.0,0.0,0.0,0.0,0.0,0.0
602.373,0.0,0.0,0.0,0.0,0.0,0.0
602.401,0.0,0.0,0.0,0.0,0.0,0.0
602.431,0.0,0.0,0.0,0.0,0.0,0.0
602.456,0.0,0.0,0.0,0.0,0.0,0.0
602.482,0.0,0.0,0.0,0.0,0.0,0.0
602.51,0.0,0.0,0.0,0.0,0.0,0.0
602.539,0.0,0.0,0.0,0.0,0.0,0.0
602.567,0.0,0.0,0.0,0.0,0.0,0.0
602.593,0.0,0.0,0.0,0.0,0.0,0.0
602.623,0.0,0.0,0.0,0.0,0.0,0.0
602.653,0.0,0.0,0.0,0.0,0.0,0.0
602.681,0.0,0.0,0.0,0.0,0.0,0.0
602.71,0.0,0.0,0.0,0.0,0.0,0.0
602.736,0.0,0.0,0.0,0.0,0.0,0.0
602.761,0.0,0.0,0.0,0.0,0.0,0.0
602.789,0.0,0.0,0.0,0.0,0.0,0.0
602.814,0.0,0.0,0.0,0.0,0.0,0.0
602.84,0.0,0.0,0.0,0.0,0.0,0.0
602.866,0.0,0.0,0.0,0.0,0.0,0.0
602.896,0.0,0.0,0.0,0.0,0.0,0.0
602.923,0.0,0.0,0.0,0.0,0.0,0.0
602.951,0.0,0.0,0.0,0.0,0.0,0.0
602.981,0.0,0.0,0.0,0.0,0.0,0.0
603.01,0.0,0.0,0.0,0.0,0.0,0.0
603.04,0.0,0.0,0.0,0.0,0.0,0.0
603.066,0.0,0.0,0.0,0.0,0.0,0.0
603.092,0.0,0.0,0.0,0.0,0.0,0.0
603.122,0.0,0.0,0.0,0.0,0.0,0.0
603.15,0.0,0.0,0.0,0.0,0.0,0.0
603.175,0.0,0.0,0.0,0.0,0.0,0.0
603.201,0.0,0.0,0.0,0.0,0.0,0.0
603.226,0.0,0.0,0.0,0.0,0.0,0.0
603.252,0.0,0.0,0.0,0.0,0.0,0.0
603.278,0.0,0.0,0.0,0.0,0.0,0.0
603.306,0.0,0.0,0.0,0.0,0.0,0.0
603.332,0.0,0.0,0.0,0.0,0.0,0.0
603.358,0.0,0.0,0.0,0.0,0.0,0.0
603.388,0.0,0.0,0.0,0.0,0.0,0.0
603.416,0.0,0.0,0.0,0.0,0.0,0.0
603.441,0.0,0.0,0.0,0.0,0.0,0.0
603.47,0.0,0.0,0.0,0.0,0.0,0.0
603.5,0.0,0.0,0.0,0.0,0.0,0.0
603.527,0.0,0.0,0.0,0.0,0.0,0.0
603.557,0.0,0.0,0.0,0.0,0.0,0.0
603.585,0.0,0.0,0.0,0.0,0.0,0.0
603.61,0.0,0.0,0.0,0.0,0.0,0.0
603.639,0.0,0.0,0.0,0.0,0.0,0.0
603.667,0.0,0.0,0.0,0.0,0.0,0.0
603.692,0.0,0.0,0.0,0.0,0.0,0.0
603.717,0.0,0.0,0.0,0.0,0.0,0.0
603.742,0.0,0.0,0.0,0.0,0.0,0.0
603.771,0.0,0.0,0.0,0.0,0.0,0.0
603.801,0.0,0.0,0.0,0.0,0.0,0.0
603.831,0.0,0.0,0.0,0.0,0.0,0.0
603.86,0.0,0.0,0.0,0.0,0.0,0.0
603.89,0.0,0.0,0.0,0.0,0.0,0.0
603.916,0.0,0.0,0.0,0.0,0.0,0.0
603.946,0.0,0.0,0.0,0.0,0.0,0.0
603.973,0.0,0.0,0.0,0.0,0.0,0.0
604.003,0.0,0.0,0.0,0.0,0.0,0.0
604.031,0.0,0.0,0.0,0.0,0.0,0.0
604.06,0.0,0.0,0.0,0.0,0.0,0.0
604.089,0.0,0.0,0.0,0.0,0.0,0.0
604.114,0.0,0.0,0.0,0.0,0.0,0.0
604.14,0.0,0.0,0.0,0.0,0.0,0.0
604.166,0.0,0.0,0.0,0.0,0.0,0.0
604.193,0.0,0.0,0.0,0.0,0.0,0.0
604.222,0.0,0.0,0.0,0.0,0.0,0.0
604.247,0.0,0.0,0.0,0.0,0.0,0.0
604.274,0.0,0.0,0.0,0.0,0.0,0.0
604.301,0.0,0.0,0.0,0.0,0.0,0.0
604.331,0.0,0.0,0.0,0.0,0.0,0.0
604.361,0.0,0.0,0.0,0.0,0.0,0.0
604.39,0.0,0.0,0.0,0.0,0.0,0.0
604.416,0.0,0.0,0.0,0.0,0.0,0.0
604.444,0.0,0.0,0.0,0.0,0.0,0.0
604.471,0.0,0.0,0.0,0.0,0.0,0.0
604.501,0.0,0.0,0.0,0.0,0.0,0.0
604.531,0.0,0.0,0.0,0.0,0.0,0.0
604.56,0.0,0.0,0.0,0.0,0.0,0.0
604.589,0.0,0.0,0.0,0.0,0.0,0.0
604.617,0.0,0.0,0.0,0.0,0.0,0.0
604.642,0.0,0.0,0.0,0.0,0.0,0.0
604.671,0.0,0.0,0.0,0.0,0.0,0.0
604.701,0.0,0.0,0.0,0.0,0.0,0.0
604.729,0.0,0.0,0.0,0.0,0.0,0.0
604.756,0.0,0.0,0.0,0.0,0.0,0.0
604.782,0.0,0.0,0.0,0.0,0.0,0.0
604.81,0.0,0.0,0.0,0.0,0.0,0.0
604.839,0.0,0.0,0.0,0.0,0.0,0.0
604.865,0.0,0.0,0.0,0.0,0.0,0.0
604.89,0.0,0.0,0.0,0.0,0.0,0.0
604.916,0.0,0.0,0.0,0.0,0.0,0.0
604.944,0.0,0.0,0.0,0.0,0.0,0.0
604.971,0.0,0.0,0.0,0.0,0.0,0.0
605.001,0.0,0.0,0.0,0.0,0.0,0.0
605.027,0.0,0.0,0.0,0.0,0.0,0.0
605.052,0.0,0.0,0.0,0.0,0.0,0.0
605.081,0.0,0.0,0.0,0.0,0.0,0.0
605.106,0.0,0.0,0.0,0.0,0.0,0.0
605.134,0.0,0.0,0.0,0.0,0.0,0.0
605.159,0.0,0.0,0.0,0.0,0.0,0.0
605.189,0.0,0.0,0.0,0.0,0.0,0.0
605.215,0.0,0.0,0.0,0.0,0.0,0.0
605.24,0.0,0.0,0.0,0.0,0.0,0.0
605.265,0.0,0.0,0.0,0.0,0.0,0.0
605.294,0.0,0.0,0.0,0.0,0.0,0.0
605.32,0.0,0.0,0.0,0.0,0.0,0.0
605.35,0.0,0.0,0.0,0.0,0.0,0.0
605.377,0.0,0.0,0.0,0.0,0.0,0.0
605.406,0.0,0.0,0.0,0.0,0.0,0.0
605.433,0.0,0.0,0.0,0.0,0.0,0.0
605.458,0.0,0.0,0.0,0.0,0.0,0.0
605.488,0.0,0.0,0.0,0.0,0.0,0.0
605.516,0.0,0.0,0.0,0.0,0.0,0.0
605.546,0.0,0.0,0.0,0.0,0.0,0.0
605.576,0.0,0.0,0.0,0.0,0.0,0.0
605.605,0.0,0.0,0.0,0.0,0.0,0.0
605.631,0.0,0.0,0.0,0.0,0.0,0.0
605.656,0.0,0.0,0.0,0.0,0.0,0.0
605.682,0.0,0.0,0.0,0.0,0.0,0.0
605.71,0.0,0.0,0.0,0.0,0.0,0.0
605.739,0.0,0.0,0.0,0.0,0.0,0.0
605.768,0.0,0.0,0.0,0.0,0.0,0.0
605.793,0.0,0.0,0.0,0.0,0.0,0.0
605.818,0.0,0.0,0.0,0.0,0.0,0.0
605.843,0.0,0.0,0.0,0.0,0.0,0.0
605.868,0.0,0.0,0.0,0.0,0.0,0.0
605.894,0.0,0.0,0.0,0.0,0.0,0.0
605.92,0.0,0.0,0.0,0.0,0.0,0.0
605.95,0.0,0.0,0.0,0.0,0.0,0.0
605.977,0.0,0.0,0.0,0.0,0.0,0.0
606.007,0.0,0.0,0.0,0.0,0.0,0.0
606.033,0.0,0.0,0.0,0.0,0.0,0.0
606.06,0.0,0.0,0.0,0.0,0.0,0.0
606.086,0.0,0.0,0.0,0.0,0.0,0.0
606.116,0.0,0.0,0.0,0.0,0.0,0.0
606.144,0.0,0.0,0.0,0.0,0.0,0.0
606.169,0.0,0.0,0.0,0.0,0.0,0.0
606.198,0.0,0.0,0.0,0.0,0.0,0.0
606.224,0.0,0.0,0.0,0.0,0.0,0.0
606.251,0.0,0.0,0.0,0.0,0.0,0.0
606.281,0.0,0.0,0.0,0.0,0.0,0.0
606.311,0.0,0.0,0.0,0.0,0.0,0.0
606.34,0.0,0.0,0.0,0.0,0.0,0.0
606.37,0.0,0.0,0.0,0.0,0.0,0.0
606.4,0.0,0.0,0.0,0.0,0.0,0.0
606.425,0.0,0.0,0.0,0.0,0.0,0.0
606.451,0.0,0.0,0.0,0.0,0.0,0.0
606.477,0.0,0.0,0.0,0.0,0.0,0.0
606.506,0.0,0.0,0.0,0.0,0.0,0.0
606.536,0.0,0.0,0.0,0.0,0.0,0.0
606.562,0.0,0.0,0.0,0.0,0.0,0.0
606.59,0.0,0.0,0.0,0.0,0.0,0.0
606.616,0.0,0.0,0.0,0.0,0.0,0.0
606.641,0.0,0.0,0.0,0.0,0.0,0.0
606.671,0.0,0.0,0.0,0.0,0.0,0.0
606.701,0.0,0.0,0.0,0.0,0.0,0.0
606.727,0.0,0.0,0.0,0.0,0.0,0.0
606.756,0.0,0.0,0.0,0.0,0.0,0.0
606.785,0.0,0.0,0.0,0.0,0.0,0.0
606.81,0.0,0.0,0.0,0.0,0.0,0.0
606.839,0.0,0.0,0.0,0.0,0.0,0.0
606.864,0.0,0.0,0.0,0.0,0.0,0.0
606.89,0.0,0.0,0.0,0.0,0.0,0.0
606.92,0.0,0.0,0.0,0.0,0.0,0.0
606.951,0.0,0.0,0.0,0.0,0.0,0.0
606.977,0.0,0.0,0.0,0.0,0.0,0.0
607.002,0.0,0.0,0.0,0.0,0.0,0.0
607.029,0.0,0.0,0.0,0.0,0.0,0.0
607.057,0.0,0.0,0.0,0.0,0.0,0.0
607.087,0.0,0.0,0.0,0.0,0.0,0.0
607.116,0.0,0.0,0.0,0.0,0.0,0.0
607.141,0.0,0.0,0.0,0.0,0.0,0.0
607.169,0.0,0.0,0.0,0.0,0.0,0.0
607.199,0.0,0.0,0.0,0.0,0.0,0.0
607.224,0.0,0.0,0.0,0.0,0.0,0.0
607.251,0.0,0.0,0.0,0.0,0.0,0.0
607.277,0.0,0.0,0.0,0.0,0.0,0.0
607.302,0.0,0.0,0.0,0.0,0.0,0.0
607.328,0.0,0.0,0.0,0.0,0.0,0.0
607.358,0.0,0.0,0.0,0.0,0.0,0.0
607.385,0.0,0.0,0.0,0.0,0.0,0.0
607.41,0.0,0.0,0.0,0.0,0.0,0.0
607.439,0.0,0.0,0.0,0.0,0.0,0.0
607.465,0.0,0.0,0.0,0.0,0.0,0.0
607.495,0.0,0.0,0.0,0.0,0.0,0.0
607.525,0.0,0.0,0.0,0.0,0.0,0.0
607.555,0.0,0.0,0.0,0.0,0.0,0.0
607.581,0.0,0.0,0.0,0.0,0.0,0.0
607.61,0.0,0.0,0.0,0.0,0.0,0.0
607.639,0.0,0.0,0.0,0.0,0.0,0.0
607.667,0.0,0.0,0.0,0.0,0.0,0.0
607.696,0.0,0.0,0.0,0.0,0.0,0.0
607.727,0.0,0.0,0.0,0.0,0.0,0.0
607.752,0.0,0.0,0.0,0.0,0.0,0.0
607.777,0.0,0.0,0.0,0.0,0.0,0.0
607.803,0.0,0.0,0.0,0.0,0.0,0.0
607.831,0.0,0.0,0.0,0.0,0.0,0.0
607.86,0.0,0.0,0.0,0.0,0.0,0.0
607.889,0.0,0.0,0.0,0.0,0.0,0.0
607.916,0.0,0.0,0.0,0.0,0.0,0.0
607.946,0.0,0.0,0.0,0.0,0.0,0.0
607.971,0.0,0.0,0.0,0.0,0.0,0.0
608.001,0.0,0.0,0.0,0.0,0.0,0.0
608.027,0.0,0.0,0.0,0.0,0.0,0.0
608.055,0.0,0.0,0.0,0.0,0.0,0.0
608.081,0.0,0.0,0.0,0.0,0.0,0.0
608.106,0.0,0.0,0.0,0.0,0.0,0.0
608.136,0.0,0.0,0.0,0.0,0.0,0.0
608.162,0.0,0.0,0.0,0.0,0.0,0.0
608.187,0.0,0.0,0.0,0.0,0.0,0.0
608.215,0.0,0.0,0.0,0.0,0.0,0.0
608.24,0.0,0.0,0.0,0.0,0.0,0.0
608.269,0.0,0.0,0.0,0.0,0.0,0.0
608.298,0.0,0.0,0.0,0.0,0.0,0.0
608.323,0.0,0.0,0.0,0.0,0.0,0.0
608.351,0.0,0.0,0.0,0.0,0.0,0.0
608.381,0.0,0.0,0.0,0.0,0.0,0.0
608.406,0.0,0.0,0.0,0.0,0.0,0.0
608.432,0.0,0.0,0.0,0.0,0.0,0.0
608.462,0.0,0.0,0.0,0.0,0.0,0.0
608.489,0.0,0.0,0.0,0.0,0.0,0.0
608.516,0.0,0.0,0.0,0.0,0.0,0.0
608.544,0.0,0.0,0.0,0.0,0.0,0.0
608.569,0.0,0.0,0.0,0.0,0.0,0.0
608.599,0.0,0.0,0.0,0.0,0.0,0.0
608.625,0.0,0.0,0.0,0.0,0.0,0.0
608.655,0.0,0.0,0.0,0.0,0.0,0.0
608.681,0.0,0.0,0.0,0.0,0.0,0.0
608.71,0.0,0.0,0.0,0.0,0.0,0.0
608.739,0.0,0.0,0.0,0.0,0.0,0.0
608.768,0.0,0.0,0.0,0.0,0.0,0.0
608.794,0.0,0.0,0.0,0.0,0.0,0.0
608.82,0.0,0.0,0.0,0.0,0.0,0.0
608.849,0.0,0.0,0.0,0.0,0.0,0.0
608.874,0.0,0.0,0.0,0.0,0.0,0.0
608.901,0.0,0.0,0.0,0.0,0.0,0.0
608.927,0.0,0.0,0.0,0.0,0.0,0.0
608.957,0.0,0.0,0.0,0.0,0.0,0.0
608.982,0.0,0.0,0.0,0.0,0.0,0.0
609.01,0.0,0.0,0.0,0.0,0.0,0.0
609.039,0.0,0.0,0.0,0.0,0.0,0.0
609.064,0.0,0.0,0.0,0.0,0.0,0.0
609.09,0.0,0.0,0.0,0.0,0.0,0.0
609.116,0.0,0.0,0.0,0.0,0.0,0.0
609.144,0.0,0.0,0.0,0.0,0.0,0.0
609.172,0.0,0.0,0.0,0.0,0.0,0.0
609.198,0.0,0.0,0.0,0.0,0.0,0.0
609.223,0.0,0.0,0.0,0.0,0.0,0.0
609.251,0.0,0.0,0.0,0.0,0.0,0.0
609.279,0.0,0.0,0.0,0.0,0.0,0.0
609.309,0.0,0.0,0.0,0.0,0.0,0.0
609.339,0.0,0.0,0.0,0.0,0.0,0.0
609.366,0.0,0.0,0.0,0.0,0.0,0.0
609.391,0.0,0.0,0.0,0.0,0.0,0.0
609.42,0.0,0.0,0.0,0.0,0.0,0.0
609.447,0.0,0.0,0.0,0.0,0.0,0.0
609.473,0.0,0.0,0.0,0.0,0.0,0.0
609.501,0.0,0.0,0.0,0.0,0.0,0.0
609.531,0.0,0.0,0.0,0.0,0.0,0.0
609.556,0.0,0.0,0.0,0.0,0.0,0.0
609.581,0.0,0.0,0.0,0.0,0.0,0.0
609.61,0.0,0.0,0.0,0.0,0.0,0.0
609.639,0.0,0.0,0.0,0.0,0.0,0.0
609.665,0.0,0.0,0.0,0.0,0.0,0.0
609.69,0.0,0.0,0.0,0.0,0.0,0.0
609.716,0.0,0.0,0.0,0.0,0.0,0.0
609.744,0.0,0.0,0.0,0.0,0.0,0.0
609.769,0.0,0.0,0.0,0.0,0.0,0.0
609.794,0.0,0.0,0.0,0.0,0.0,0.0
609.82,0.0,0.0,0.0,0.0,0.0,0.0
609.85,0.0,0.0,0.0,0.0,0.0,0.0
609.877,0.0,0.0,0.0,0.0,0.0,0.0
609.902,0.0,0.0,0.0,0.0,0.0,0.0
609.927,0.0,0.0,0.0,0.0,0.0,0.0
609.958,0.0,0.0,0.0,0.0,0.0,0.0
609.985,0.0,0.0,0.0,0.0,0.0,0.0
610.01,0.0,0.0,0.0,0.0,0.0,0.0
610.039,0.0,0.0,0.0,0.0,0.0,0.0
610.064,0.0,0.0,0.0,0.0,0.0,0.0
610.09,0.0,0.0,0.0,0.0,0.0,0.0
610.115,0.0,0.0,0.0,0.0,0.0,0.0
610.14,0.0,0.0,0.0,0.0,0.0,0.0
610.165,0.0,0.0,0.0,0.0,0.0,0.0
610.194,0.0,0.0,0.0,0.0,0.0,0.0
610.22,0.0,0.0,0.0,0.0,0.0,0.0
610.249,0.0,0.0,0.0,0.0,0.0,0.0
610.274,0.0,0.0,0.0,0.0,0.0,0.0
610.301,0.0,0.0,0.0,0.0,0.0,0.0
610.327,0.0,0.0,0.0,0.0,0.0,0.0
610.355,0.0,0.0,0.0,0.0,0.0,0.0
610.381,0.0,0.0,0.0,0.0,0.0,0.0
610.411,0.0,0.0,0.0,0.0,0.0,0.0
610.439,0.0,0.0,0.0,0.0,0.0,0.0
610.465,0.0,0.0,0.0,0.0,0.0,0.0
610.49,0.0,0.0,0.0,0.0,0.0,0.0
610.516,0.0,0.0,0.0,0.0,0.0,0.0
610.541,0.0,0.0,0.0,0.0,0.0,0.0
610.566,0.0,0.0,0.0,0.0,0.0,0.0
610.591,0.0,0.0,0.0,0.0,0.0,0.0
610.618,0.0,0.0,0.0,0.0,0.0,0.0
610.644,0.0,0.0,0.0,0.0,0.0,0.0
610.671,0.0,0.0,0.0,0.0,0.0,0.0
610.701,0.0,0.0,0.0,0.0,0.0,0.0
610.728,0.0,0.0,0.0,0.0,0.0,0.0
610.756,0.0,0.0,0.0,0.0,0.0,0.0
610.783,0.0,0.0,0.0,0.0,0.0,0.0
610.808,0.0,0.0,0.0,0.0,0.0,0.0
610.838,0.0,0.0,0.0,0.0,0.0,0.0
610.868,0.0,0.0,0.0,0.0,0.0,0.0
610.894,0.0,0.0,0.0,0.0,0.0,0.0
610.919,0.0,0.0,0.0,0.0,0.0,0.0
610.944,0.0,0.0,0.0,0.0,0.0,0.0
610.971,0.0,0.0,0.0,0.0,0.0,0.0
611.001,0.0,0.0,0.0,0.0,0.0,0.0
611.027,0.0,0.0,0.0,0.0,0.0,0.0
611.055,0.0,0.0,0.0,0.0,0.0,0.0
611.081,0.0,0.0,0.0,0.0,0.0,0.0
611.11,0.0,0.0,0.0,0.0,0.0,0.0
611.137,0.0,0.0,0.0,0.0,0.0,0.0
611.167,0.0,0.0,0.0,0.0,0.0,0.0
611.194,0.0,0.0,0.0,0.0,0.0,0.0
611.22,0.0,0.0,0.0,0.0,0.0,0.0
611.25,0.0,0.0,0.0,0.0,0.0,0.0
611.28,0.0,0.0,0.0,0.0,0.0,0.0
611.305,0.0,0.0,0.0,0.0,0.0,0.0
611.331,0.0,0.0,0.0,0.0,0.0,0.0
611.356,0.0,0.0,0.0,0.0,0.0,0.0
611.382,0.0,0.0,0.0,0.0,0.0,0.0
611.41,0.0,0.0,0.0,0.0,0.0,0.0
611.437,0.0,0.0,0.0,0.0,0.0,0.0
611.462,0.0,0.0,0.0,0.0,0.0,0.0
611.489,0.0,0.0,0.0,0.0,0.0,0.0
611.519,0.0,0.0,0.0,0.0,0.0,0.0
611.545,0.0,0.0,0.0,0.0,0.0,0.0
611.57,0.0,0.0,0.0,0.0,0.0,0.0
611.595,0.0,0.0,0.0,0.0,0.0,0.0
611.62,0.0,0.0,0.0,0.0,0.0,0.0
611.646,0.0,0.0,0.0,0.0,0.0,0.0
611.673,0.0,0.0,0.0,0.0,0.0,0.0
611.701,0.0,0.0,0.0,0.0,0.0,0.0
611.727,0.0,0.0,0.0,0.0,0.0,0.0
611.756,0.0,0.0,0.0,0.0,0.0,0.0
611.782,0.0,0.0,0.0,0.0,0.0,0.0
611.811,0.0,0.0,0.0,0.0,0.0,0.0
611.84,0.0,0.0,0.0,0.0,0.0,0.0
611.87,0.0,0.0,0.0,0.0,0.0,0.0
611.896,0.0,0.0,0.0,0.0,0.0,0.0
611.923,0.0,0.0,0.0,0.0,0.0,0.0
611.951,0.0,0.0,0.0,0.0,0.0,0.0
611.976,0.0,0.0,0.0,0.0,0.0,0.0
612.006,0.0,0.0,0.0,0.0,0.0,0.0
612.031,0.0,0.0,0.0,0.0,0.0,0.0
612.057,0.0,0.0,0.0,0.0,0.0,0.0
612.082,0.0,0.0,0.0,0.0,0.0,0.0
612.111,0.0,0.0,0.0,0.0,0.0,0.0
612.14,0.0,0.0,0.0,0.0,0.0,0.0
612.167,0.0,0.0,0.0,0.0,0.0,0.0
612.194,0.0,0.0,0.0,0.0,0.0,0.0
612.224,0.0,0.0,0.0,0.0,0.0,0.0
612.251,0.0,0.0,0.0,0.0,0.0,0.0
612.277,0.0,0.0,0.0,0.0,0.0,0.0
612.302,0.0,0.0,0.0,0.0,0.0,0.0
612.327,0.0,0.0,0.0,0.0,0.0,0.0
612.356,0.0,0.0,0.0,0.0,0.0,0.0
612.383,0.0,0.0,0.0,0.0,0.0,0.0
612.41,0.0,0.0,0.0,0.0,0.0,0.0
612.439,0.0,0.0,0.0,0.0,0.0,0.0
612.465,0.0,0.0,0.0,0.0,0.0,0.0
612.49,0.0,0.0,0.0,0.0,0.0,0.0
612.516,0.0,0.0,0.0,0.0,0.0,0.0
612.544,0.0,0.0,0.0,0.0,0.0,0.0
612.571,0.0,0.0,0.0,0.0,0.0,0.0
612.601,0.0,0.0,0.0,0.0,0.0,0.0
612.627,0.0,0.0,0.0,0.0,0.0,0.0
612.656,0.0,0.0,0.0,0.0,0.0,0.0
612.686,0.0,0.0,0.0,0.0,0.0,0.0
612.712,0.0,0.0,0.0,0.0,0.0,0.0
612.74,0.0,0.0,0.0,0.0,0.0,0.0
612.77,0.0,0.0,0.0,0.0,0.0,0.0
612.8,0.0,0.0,0.0,0.0,0.0,0.0
612.827,0.0,0.0,0.0,0.0,0.0,0.0
612.856,0.0,0.0,0.0,0.0,0.0,0.0
612.886,0.0,0.0,0.0,0.0,0.0,0.0
612.913,0.0,0.0,0.0,0.0,0.0,0.0
612.94,0.0,0.0,0.0,0.0,0.0,0.0
612.969,0.0,0.0,0.0,0.0,0.0,0.0
612.994,0.0,0.0,0.0,0.0,0.0,0.0
